id,utcDate,matchday,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name,score.fullTime.home,score.fullTime.away,result,home_form,away_form,home_norm,away_norm,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_matches_count,h2h_win_ratio,h2h_goal_difference,h2h_avg_goals,isDerby,derbyType,home_current_value_eur,home_previous_value_eur,home_value_change_pct,home_squad_avg_age,home_absolute_change,home_log_current_value,away_current_value_eur,away_previous_value_eur,away_value_change_pct,away_squad_avg_age,away_absolute_change,away_log_current_value,home_goals,home_xg,home_injury_count,home_last5_form_points,away_goals,away_xg,away_injury_count,away_last5_form_points,value_difference,value_ratio,goals_difference,goals_ratio,xg_difference,xg_ratio,form_difference,injury_difference,age_difference,home_power_index,away_power_index,power_difference,performance_ratio
502595,2025-03-08T14:30:00Z,25,11,VfL Wolfsburg,20,FC St. Pauli,1,1,Draw,0.0,1.0,vfl wolfsburg,fc st. pauli,0,0,0,0,0,1,0.0,0,0.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,7.0,4.5,0.0,0.0,7.0,5.4,0.0,0.0,185000000.0,5.111111111111111,0.0,1.0,-0.9000000000000004,0.8333333333333333,0.0,0.0,-1.0999999999999979,13.475,12.334,1.141,1.5555555555555556
502588,2025-03-08T17:30:00Z,25,17,SC Freiburg,721,RB Leipzig,0,0,Draw,4.0,2.0,sc freiburg,rb leipzig,0,0,0,3,10,3,0.0,-7,4.333333333333333,0,Normal,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,7.0,7.3,0.0,0.0,6.0,8.0,0.0,2.25,-340000000.0,0.34615384615384615,1.0,1.1666666666666667,-0.7000000000000002,0.9125,-2.25,0.0,2.3999999999999986,13.307,14.724,-1.4169999999999998,0.9589041095890412
502593,2025-03-09T14:30:00Z,25,19,Eintracht Frankfurt,28,1. FC Union Berlin,1,2,AwayWin,0.0,6.0,eintracht frankfurt,1. fc union berlin,0,0,0,4,1,3,0.0,3,1.6666666666666667,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,8.0,5.1,0.0,0.0,4.0,4.0,0.0,0.0,130000000.0,1.8666666666666667,4.0,2.0,1.0999999999999996,1.275,0.0,0.0,-0.8000000000000007,13.614999999999998,13.180999999999997,0.43400000000000105,1.5686274509803924
502589,2025-03-09T16:30:00Z,25,2,TSG 1899 Hoffenheim,44,1. FC Heidenheim 1846,1,1,Draw,0.0,2.0,tsg 1899 hoffenheim,1. fc heidenheim 1846,0,0,0,4,3,3,0.0,1,2.3333333333333335,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,8.0,5.5,0.0,0.0,2.0,4.9,0.0,0.0,150000000.0,4.75,6.0,4.0,0.5999999999999996,1.1224489795918366,0.0,0.0,-1.8999999999999986,13.341999999999999,12.25,1.0919999999999987,1.4545454545454546
540481,2025-03-14T00:00:00Z,0,770,Magdeburg,1770,Hamburger SV,0,3,A,0.0,0.0,magdeburg,hamburger sv,0,1,0,1,3,1,0.0,-2,4.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,6.555555555555555,5.794444444444444,0.0,0.0,2.0,3.2,0.0,1.0,191388888.8888889,3.734126984126984,4.555555555555555,3.2777777777777777,2.594444444444444,1.8107638888888888,-1.0,0.0,-0.6999999999999993,13.321,12.941999999999998,0.37900000000000134,1.1313518696069031
502600,2025-03-14T19:30:00Z,26,20,FC St. Pauli,2,TSG 1899 Hoffenheim,1,0,HomeWin,2.0,6.0,fc st. pauli,tsg 1899 hoffenheim,0,0,0,2,0,1,0.0,2,2.0,0,Normal,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,7.0,5.4,0.0,0.0,8.0,5.5,0.0,0.0,-145000000.0,0.23684210526315788,-1.0,0.875,-0.09999999999999964,0.9818181818181819,0.0,0.0,1.5999999999999979,12.334,13.341999999999999,-1.0079999999999991,1.2962962962962963
540482,2025-03-15T00:00:00Z,0,771,1. FC Köln,1771,Darmstadt,2,1,H,0.0,0.0,1. fc koln,darmstadt,0,1,0,1,5,1,0.0,-4,6.0,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,9.0,6.9,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-161388888.8888889,0.38257173219978746,2.4444444444444446,1.3728813559322035,1.105555555555556,1.1907957813998082,0.0,0.0,0.5999999999999979,12.894,13.321,-0.4269999999999996,1.3043478260869565
502603,2025-03-15T14:30:00Z,26,12,SV Werder Bremen,18,Borussia Mönchengladbach,2,4,AwayWin,0.0,9.0,sv werder bremen,borussia monchengladbach,0,0,0,5,8,3,0.0,-3,4.333333333333333,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,8.0,6.6,0.0,0.0,0.0,4.4,0.0,0.0,-140000000.0,0.44,8.0,80.0,2.1999999999999993,1.4999999999999998,0.0,0.0,0.3999999999999986,12.963999999999999,13.537999999999998,-0.5739999999999998,1.2121212121212122
502601,2025-03-15T14:30:00Z,26,15,1. FSV Mainz 05,17,SC Freiburg,2,2,Draw,4.0,9.0,1. fsv mainz 05,sc freiburg,0,0,0,1,2,3,0.0,-1,1.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,5.0,7.0,0.0,0.0,7.0,7.3,0.0,0.0,-60000000.0,0.6666666666666666,-2.0,0.7142857142857143,-0.2999999999999998,0.9589041095890412,0.0,0.0,-0.6000000000000014,13.02,13.307,-0.2870000000000008,0.7142857142857143
502597,2025-03-15T14:30:00Z,26,28,1. FC Union Berlin,5,FC Bayern München,1,1,Draw,1.0,3.0,1. fc union berlin,fc bayern munchen,0,0,0,1,9,3,0.0,-8,3.3333333333333335,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,4.0,4.0,0.0,0.0,18.0,11.2,0.0,0.0,-830000000.0,0.15306122448979592,-14.0,0.2222222222222222,-7.199999999999999,0.35714285714285715,0.0,0.0,0.3000000000000007,13.180999999999997,14.489999999999998,-1.309000000000001,1.0
502602,2025-03-15T14:30:00Z,26,16,FC Augsburg,11,VfL Wolfsburg,1,0,HomeWin,5.0,6.0,fc augsburg,vfl wolfsburg,0,0,0,7,4,3,0.0,3,3.6666666666666665,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,7.0,3.7,0.0,0.0,7.0,4.5,0.0,0.0,-100000000.0,0.5652173913043478,0.0,1.0,-0.7999999999999998,0.8222222222222223,0.0,0.0,0.3999999999999986,13.075999999999999,13.475,-0.3990000000000009,1.8918918918918919
502598,2025-03-15T17:30:00Z,26,721,RB Leipzig,4,Borussia Dortmund,2,0,HomeWin,4.0,2.0,rb leipzig,borussia dortmund,0,0,0,8,5,3,0.0,3,4.333333333333333,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,6.0,8.0,0.0,2.25,8.0,6.7,0.0,0.0,50000000.0,1.1063829787234043,-2.0,0.75,1.2999999999999998,1.1940298507462686,2.25,0.0,-0.7999999999999972,14.724,13.979,0.745000000000001,0.75
502599,2025-03-16T15:20:00Z,26,36,VfL Bochum 1848,19,Eintracht Frankfurt,1,3,AwayWin,3.0,3.0,bochum 1848,eintracht frankfurt,0,0,0,4,9,3,0.0,-5,4.333333333333333,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,6.555555555555555,5.794444444444444,0.0,0.0,8.0,5.1,0.0,0.0,-18611111.111111104,0.933531746031746,-1.4444444444444446,0.8194444444444444,0.6944444444444446,1.136165577342048,0.0,0.0,-0.1999999999999993,13.321,13.614999999999998,-0.2939999999999987,1.1313518696069031
502604,2025-03-16T16:30:00Z,26,44,1. FC Heidenheim 1846,720,Holstein Kiel,3,1,HomeWin,3.0,2.0,1. fc heidenheim 1846,holstein kiel,0,0,0,0,1,1,0.0,-1,1.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,2.0,4.9,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-221388888.8888889,0.15302869287991497,-4.555555555555555,0.3050847457627119,-0.8944444444444439,0.8456375838926176,0.0,0.0,1.0999999999999979,12.25,13.321,-1.0709999999999997,0.4081632653061224
502596,2025-03-16T18:30:00Z,26,10,VfB Stuttgart,3,Bayer 04 Leverkusen,3,4,AwayWin,0.0,2.0,vfb stuttgart,bayer 04 leverkusen,0,0,0,3,3,3,0.0,0,2.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,5.0,5.0,0.0,0.0,7.0,4.9,0.0,0.0,-400000000.0,0.3548387096774194,-2.0,0.7142857142857143,0.09999999999999964,1.0204081632653061,0.0,0.0,0.5,13.447,14.174999999999999,-0.7279999999999998,1.0
540483,2025-03-28T00:00:00Z,0,772,Hamburger SV,1772,Elversberg,0,0,D,0.0,0.0,hamburger sv,elversberg,0,1,0,2,4,1,0.0,-2,6.0,0,Normal,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,2.0,3.2,0.0,1.0,6.555555555555555,5.794444444444444,0.0,0.0,-191388888.8888889,0.2678002125398512,-4.555555555555555,0.3050847457627119,-2.594444444444444,0.5522531160115053,1.0,0.0,0.6999999999999993,12.941999999999998,13.321,-0.37900000000000134,0.625
502612,2025-03-28T19:30:00Z,27,3,Bayer 04 Leverkusen,36,VfL Bochum 1848,3,1,HomeWin,3.0,9.0,bayer 04 leverkusen,bochum 1848,0,0,0,10,1,3,0.0,9,3.6666666666666665,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,7.0,4.9,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,358611111.1111111,2.3719447396386824,0.44444444444444464,1.0677966101694916,-0.8944444444444439,0.8456375838926176,0.0,0.0,-0.9000000000000021,14.174999999999999,13.321,0.8539999999999992,1.4285714285714284
540484,2025-03-29T00:00:00Z,0,773,Paderborn,1773,1. FC Köln,1,2,A,0.0,0.0,paderborn,1. fc koln,1,0,0,2,1,1,1.0,1,3.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,6.555555555555555,5.794444444444444,0.0,0.0,9.0,6.9,0.0,0.0,161388888.8888889,2.613888888888889,-2.4444444444444446,0.7283950617283951,-1.105555555555556,0.8397745571658615,0.0,0.0,-0.5999999999999979,13.321,12.894,0.4269999999999996,1.1313518696069031
502609,2025-03-29T14:30:00Z,27,2,TSG 1899 Hoffenheim,16,FC Augsburg,1,1,Draw,3.0,3.0,tsg 1899 hoffenheim,fc augsburg,0,0,0,4,2,3,0.0,2,2.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,8.0,5.5,0.0,0.0,7.0,3.7,0.0,0.0,60000000.0,1.4615384615384615,1.0,1.1428571428571428,1.7999999999999998,1.4864864864864864,0.0,0.0,-0.8999999999999986,13.341999999999999,13.075999999999999,0.266,1.4545454545454546
502608,2025-03-29T14:30:00Z,27,720,Holstein Kiel,12,SV Werder Bremen,0,3,AwayWin,0.0,6.0,holstein kiel,sv werder bremen,0,0,0,1,2,1,0.0,-1,3.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,6.555555555555555,5.794444444444444,0.0,0.0,8.0,6.6,0.0,0.0,151388888.8888889,2.3762626262626263,-1.4444444444444446,0.8194444444444444,-0.8055555555555554,0.8779461279461279,0.0,0.0,-0.29999999999999716,13.321,12.963999999999999,0.3570000000000011,1.1313518696069031
502607,2025-03-29T14:30:00Z,27,11,VfL Wolfsburg,44,1. FC Heidenheim 1846,0,1,AwayWin,3.0,5.0,vfl wolfsburg,1. fc heidenheim 1846,0,0,0,6,2,3,0.0,4,2.6666666666666665,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,7.0,4.5,0.0,0.0,2.0,4.9,0.0,0.0,190000000.0,5.75,5.0,3.5,-0.40000000000000036,0.9183673469387754,0.0,0.0,-1.3999999999999986,13.475,12.25,1.2249999999999996,1.5555555555555556
502606,2025-03-29T14:30:00Z,27,18,Borussia Mönchengladbach,721,RB Leipzig,1,0,HomeWin,3.0,6.0,borussia monchengladbach,rb leipzig,0,0,0,0,3,3,0.0,-3,1.0,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,0.0,4.4,0.0,0.0,6.0,8.0,0.0,2.25,-270000000.0,0.4807692307692308,-6.0,0.0,-3.5999999999999996,0.55,-2.25,0.0,1.8999999999999986,13.537999999999998,14.724,-1.1860000000000017,0.0
502613,2025-03-29T14:30:00Z,27,5,FC Bayern München,20,FC St. Pauli,3,2,HomeWin,3.0,1.0,fc bayern munchen,fc st. pauli,0,0,0,1,0,1,0.0,1,1.0,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,18.0,11.2,0.0,0.0,7.0,5.4,0.0,0.0,935000000.0,21.77777777777778,11.0,2.5714285714285716,5.799999999999999,2.074074074074074,0.0,0.0,-0.09999999999999787,14.489999999999998,12.334,2.155999999999999,1.6071428571428572
502605,2025-03-29T17:30:00Z,27,19,Eintracht Frankfurt,10,VfB Stuttgart,1,0,HomeWin,0.0,2.0,eintracht frankfurt,vfb stuttgart,0,0,0,4,7,3,0.0,-3,3.6666666666666665,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,8.0,5.1,0.0,0.0,5.0,5.0,0.0,0.0,60000000.0,1.2727272727272727,3.0,1.6,0.09999999999999964,1.02,0.0,0.0,0.6000000000000014,13.614999999999998,13.447,0.16799999999999926,1.5686274509803924
502611,2025-03-30T13:30:00Z,27,17,SC Freiburg,28,1. FC Union Berlin,1,2,AwayWin,1.0,6.0,sc freiburg,1. fc union berlin,0,0,0,1,2,3,0.0,-1,1.0,0,Normal,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,7.0,7.3,0.0,0.0,4.0,4.0,0.0,0.0,30000000.0,1.2,3.0,1.75,3.3,1.825,0.0,0.0,-0.6000000000000014,13.307,13.180999999999997,0.126000000000003,0.9589041095890412
502610,2025-03-30T15:30:00Z,27,4,Borussia Dortmund,15,1. FSV Mainz 05,3,1,HomeWin,4.0,6.0,borussia dortmund,1. fsv mainz 05,0,0,0,2,7,3,0.0,-5,3.0,0,Normal,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,8.0,6.7,0.0,0.0,5.0,7.0,0.0,0.0,350000000.0,3.9166666666666665,3.0,1.6,-0.2999999999999998,0.9571428571428572,0.0,0.0,-1.0,13.979,13.02,0.9589999999999996,1.1940298507462686
502616,2025-04-04T18:30:00Z,28,16,FC Augsburg,5,FC Bayern München,1,3,AwayWin,4.0,4.0,fc augsburg,fc bayern munchen,0,0,0,3,9,3,0.0,-6,4.0,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,7.0,3.7,0.0,0.0,18.0,11.2,0.0,0.0,-850000000.0,0.1326530612244898,-11.0,0.3888888888888889,-7.499999999999999,0.3303571428571429,0.0,0.0,-0.6000000000000014,13.075999999999999,14.489999999999998,-1.4139999999999997,1.8918918918918919
540486,2025-04-05T00:00:00Z,0,775,1. FC Köln,1775,Hertha,0,1,A,0.0,0.0,1. fc koln,hertha,1,0,0,1,0,1,1.0,1,1.0,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,9.0,6.9,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-161388888.8888889,0.38257173219978746,2.4444444444444446,1.3728813559322035,1.105555555555556,1.1907957813998082,0.0,0.0,0.5999999999999979,12.894,13.321,-0.4269999999999996,1.3043478260869565
540485,2025-04-05T00:00:00Z,0,774,Nurnberg,1774,Hamburger SV,0,3,A,0.0,0.0,nurnberg,hamburger sv,0,0,1,1,1,1,0.0,0,2.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,6.555555555555555,5.794444444444444,0.0,0.0,2.0,3.2,0.0,1.0,191388888.8888889,3.734126984126984,4.555555555555555,3.2777777777777777,2.594444444444444,1.8107638888888888,-1.0,0.0,-0.6999999999999993,13.321,12.941999999999998,0.37900000000000134,1.1313518696069031
502614,2025-04-05T13:30:00Z,28,44,1. FC Heidenheim 1846,3,Bayer 04 Leverkusen,0,1,AwayWin,3.0,4.0,1. fc heidenheim 1846,bayer 04 leverkusen,0,0,0,4,11,3,0.0,-7,5.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,2.0,4.9,0.0,0.0,7.0,4.9,0.0,0.0,-580000000.0,0.06451612903225806,-5.0,0.2857142857142857,0.0,1.0,0.0,0.0,2.0,12.25,14.174999999999999,-1.924999999999999,0.4081632653061224
502617,2025-04-05T13:30:00Z,28,17,SC Freiburg,4,Borussia Dortmund,1,4,AwayWin,1.0,2.0,sc freiburg,borussia dortmund,0,0,0,2,11,3,0.0,-9,4.333333333333333,0,Normal,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,7.0,7.3,0.0,0.0,8.0,6.7,0.0,0.0,-290000000.0,0.3829787234042553,-1.0,0.875,0.5999999999999996,1.0895522388059702,0.0,0.0,1.6000000000000014,13.307,13.979,-0.6719999999999988,0.9589041095890412
502619,2025-04-05T13:30:00Z,28,721,RB Leipzig,2,TSG 1899 Hoffenheim,3,1,HomeWin,2.0,3.0,rb leipzig,tsg 1899 hoffenheim,0,0,0,7,6,3,0.0,1,4.333333333333333,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,6.0,8.0,0.0,2.25,8.0,5.5,0.0,0.0,330000000.0,2.736842105263158,-2.0,0.75,2.5,1.4545454545454546,2.25,0.0,-1.1999999999999993,14.724,13.341999999999999,1.3820000000000014,0.75
502622,2025-04-05T13:30:00Z,28,15,1. FSV Mainz 05,720,Holstein Kiel,1,1,Draw,2.0,6.0,1. fsv mainz 05,holstein kiel,0,0,0,3,0,1,0.0,3,3.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,5.0,7.0,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-141388888.8888889,0.45908607863974493,-1.5555555555555554,0.7627118644067797,1.2055555555555557,1.2080536912751678,0.0,0.0,-0.20000000000000284,13.02,13.321,-0.30100000000000016,0.7142857142857143
502615,2025-04-05T13:30:00Z,28,36,VfL Bochum 1848,10,VfB Stuttgart,0,4,AwayWin,0.0,4.0,bochum 1848,vfb stuttgart,0,0,0,1,7,3,0.0,-6,2.6666666666666665,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,6.555555555555555,5.794444444444444,0.0,0.0,5.0,5.0,0.0,0.0,41388888.888888896,1.1881313131313131,1.5555555555555554,1.3111111111111111,0.7944444444444443,1.1588888888888889,0.0,0.0,0.40000000000000213,13.321,13.447,-0.12599999999999945,1.1313518696069031
502618,2025-04-05T16:30:00Z,28,12,SV Werder Bremen,19,Eintracht Frankfurt,2,0,HomeWin,3.0,6.0,sv werder bremen,eintracht frankfurt,0,0,0,3,4,3,0.0,-1,2.3333333333333335,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,8.0,6.6,0.0,0.0,8.0,5.1,0.0,0.0,-170000000.0,0.39285714285714285,0.0,1.0,1.5,1.2941176470588236,0.0,0.0,0.09999999999999787,12.963999999999999,13.614999999999998,-0.6509999999999998,1.2121212121212122
502621,2025-04-06T13:30:00Z,28,20,FC St. Pauli,18,Borussia Mönchengladbach,1,1,Draw,4.0,1.0,fc st. pauli,borussia monchengladbach,0,0,0,0,2,1,0.0,-2,2.0,0,Normal,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,7.0,5.4,0.0,0.0,0.0,4.4,0.0,0.0,-205000000.0,0.18,7.0,70.0,1.0,1.2272727272727273,0.0,0.0,0.8999999999999986,12.334,13.537999999999998,-1.2039999999999988,1.2962962962962963
502620,2025-04-06T15:30:00Z,28,28,1. FC Union Berlin,11,VfL Wolfsburg,1,0,HomeWin,4.0,6.0,1. fc union berlin,vfl wolfsburg,0,0,0,2,3,3,0.0,-1,1.6666666666666667,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,4.0,4.0,0.0,0.0,7.0,4.5,0.0,0.0,-80000000.0,0.6521739130434783,-3.0,0.5714285714285714,-0.5,0.8888888888888888,0.0,0.0,1.3000000000000007,13.180999999999997,13.475,-0.29400000000000226,1.0
540488,2025-04-11T00:00:00Z,0,777,Hamburger SV,1777,Braunschweig,2,4,A,0.0,0.0,hamburger sv,braunschweig,0,1,0,1,3,1,0.0,-2,4.0,0,Normal,70000000.0,65000000.0,7.7,26.8,5000000.0,18.06,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,2.0,3.2,0.0,1.0,6.555555555555555,5.794444444444444,0.0,0.0,-191388888.8888889,0.2678002125398512,-4.555555555555555,0.3050847457627119,-2.594444444444444,0.5522531160115053,1.0,0.0,0.6999999999999993,12.941999999999998,13.321,-0.37900000000000134,0.625
540487,2025-04-11T00:00:00Z,0,776,Greuther Furth,1776,1. FC Köln,1,1,D,0.0,0.0,greuther furth,1. fc koln,0,1,0,0,1,1,0.0,-1,1.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,6.555555555555555,5.794444444444444,0.0,0.0,9.0,6.9,0.0,0.0,161388888.8888889,2.613888888888889,-2.4444444444444446,0.7283950617283951,-1.105555555555556,0.8397745571658615,0.0,0.0,-0.5999999999999979,13.321,12.894,0.4269999999999996,1.1313518696069031
502623,2025-04-11T18:30:00Z,29,11,VfL Wolfsburg,721,RB Leipzig,2,3,AwayWin,1.0,0.0,vfl wolfsburg,rb leipzig,0,0,0,7,5,3,0.0,2,4.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,7.0,4.5,0.0,0.0,6.0,8.0,0.0,2.25,-290000000.0,0.4423076923076923,1.0,1.1666666666666667,-3.5,0.5625,-2.25,0.0,1.6999999999999993,13.475,14.724,-1.2490000000000006,1.5555555555555556
502629,2025-04-12T13:30:00Z,29,2,TSG 1899 Hoffenheim,15,1. FSV Mainz 05,2,0,HomeWin,5.0,0.0,tsg 1899 hoffenheim,1. fsv mainz 05,0,0,0,2,7,3,0.0,-5,3.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,8.0,5.5,0.0,0.0,5.0,7.0,0.0,0.0,70000000.0,1.5833333333333333,3.0,1.6,-1.5,0.7857142857142857,0.0,0.0,-0.5999999999999979,13.341999999999999,13.02,0.3219999999999992,1.4545454545454546
502631,2025-04-12T13:30:00Z,29,720,Holstein Kiel,20,FC St. Pauli,1,2,AwayWin,4.0,4.0,holstein kiel,fc st. pauli,0,0,0,1,3,1,0.0,-2,4.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,45000000.0,40000000.0,12.5,26.9,5000000.0,17.62,6.555555555555555,5.794444444444444,0.0,0.0,7.0,5.4,0.0,0.0,216388888.8888889,5.8086419753086425,-0.44444444444444464,0.9365079365079365,0.39444444444444393,1.0730452674897117,0.0,0.0,-0.7999999999999972,13.321,12.334,0.9870000000000001,1.1313518696069031
502630,2025-04-12T13:30:00Z,29,3,Bayer 04 Leverkusen,28,1. FC Union Berlin,0,0,Draw,4.0,7.0,bayer 04 leverkusen,1. fc union berlin,0,0,0,7,1,3,0.0,6,2.6666666666666665,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,7.0,4.9,0.0,0.0,4.0,4.0,0.0,0.0,470000000.0,4.133333333333334,3.0,1.75,0.9000000000000004,1.225,0.0,0.0,-1.9000000000000021,14.174999999999999,13.180999999999997,0.9940000000000015,1.4285714285714284
502628,2025-04-12T13:30:00Z,29,36,VfL Bochum 1848,16,FC Augsburg,1,2,AwayWin,3.0,7.0,bochum 1848,fc augsburg,0,0,0,3,4,3,0.0,-1,2.3333333333333335,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,6.555555555555555,5.794444444444444,0.0,0.0,7.0,3.7,0.0,0.0,131388888.8888889,2.0106837606837606,-0.44444444444444464,0.9365079365079365,2.094444444444444,1.566066066066066,0.0,0.0,-0.09999999999999787,13.321,13.075999999999999,0.245000000000001,1.1313518696069031
502627,2025-04-12T13:30:00Z,29,18,Borussia Mönchengladbach,17,SC Freiburg,1,2,AwayWin,3.0,4.0,borussia monchengladbach,sc freiburg,0,0,0,4,9,3,0.0,-5,4.333333333333333,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,0.0,4.4,0.0,0.0,7.0,7.3,0.0,0.0,70000000.0,1.3888888888888888,-7.0,0.0,-2.8999999999999995,0.6027397260273973,0.0,0.0,-0.5,13.537999999999998,13.307,0.2309999999999981,0.0
